1.86,2,0,0,101277.30,21.15,0.65,0,0.19,-2.70,1.09,-8.54,9.02,1.34,175.73,11.19,-32.81,3.30,4.91,11.54
1.88,2,0,0,101277.30,21.15,0.65,0,0.19,-2.70,1.08,-8.66,8.96,1.22,175.67,11.23,-33.00,3.30,4.91,11.52
1.90,2,0,0,101276.42,21.15,0.72,0,0.20,-2.69,1.09,-8.60,8.84,1.22,175.61,11.27,-33.20,3.30,4.91,11.67
1.92,2,0,0,101277.30,21.15,0.65,0,0.19,-2.69,1.10,-8.48,8.90,1.10,175.55,11.31,-33.39,3.30,4.92,11.68
1.94,2,0,0,101277.30,21.15,0.65,0,0.20,-2.70,1.08,-8.60,9.02,1.10,175.49,11.35,-33.59,3.30,4.91,11.70
1.96,2,0,0,101277.30,21.15,0.65,0,0.18,-2.71,1.08,-8.48,8.96,1.16,175.43,11.40,-33.78,3.30,4.91,11.70
1.99,2,0,0,101279.89,21.15,0.43,1,0.19,-2.71,1.09,-8.17,9.09,1.10,175.36,11.44,-33.97,3.30,4.93,11.68
2.01,2,0,0,101274.70,21.15,0.65,0,0.18,-2.70,1.08,-8.60,8.96,1.16,175.30,11.48,-34.17,3.30,4.91,11.73
2.03,2,0,0,101276.42,21.15,0.72,0,0.18,-2.70,1.10,-8.66,8.96,1.10,175.24,11.52,-34.36,3.30,4.93,11.70
2.05,2,0,0,101277.30,21.15,0.65,0,0.18,-2.70,1.09,-8.17,8.90,1.22,175.18,11.56,-34.55,3.30,4.91,11.68
2.07,2,0,0,101272.95,21.14,1.01,0,0.20,-2.69,1.09,-8.48,9.02,1.10,175.12,11.60,-34.75,3.30,4.92,11.68
2.09,2,0,0,101280.73,21.14,0.36,1,0.20,-2.70,1.08,-8.72,8.90,1.10,175.05,11.63,-34.94,3.30,4.91,11.68
2.11,2,0,0,101271.23,21.15,1.15,0,0.20,-2.70,1.07,-8.35,8.72,1.10,174.99,11.67,-35.13,3.30,4.91,11.70
2.13,2,0,0,101278.13,21.16,0.58,1,0.18,-2.70,1.08,-8.66,9.02,0.91,174.93,11.71,-35.33,3.30,4.91,11.70
2.15,2,0,0,101276.42,21.15,0.72,0,0.19,-2.70,1.09,-8.48,9.02,1.16,174.86,11.75,-35.52,3.30,4.91,11.70
2.17,2,0,0,101279.00,21.16,0.51,1,0.18,-2.70,1.08,-8.29,8.90,1.10,174.80,11.78,-35.72,3.30,4.91,11.71
2.19,2,0,0,101275.54,21.16,0.80,0,0.19,-2.69,1.09,-8.72,9.02,1.22,174.73,11.82,-35.91,3.30,4.91,11.70
2.21,2,0,0,101277.30,21.15,0.65,1,0.19,-2.71,1.09,-8.48,9.15,1.10,174.67,11.86,-36.10,3.30,4.92,11.68
2.23,2,0,0,101278.14,21.14,0.58,2,0.20,-2.70,1.08,-8.29,8.96,1.34,174.60,11.89,-36.29,3.30,4.91,11.70
2.25,2,0,0,101275.55,21.14,0.36,3,0.19,-2.69,1.08,-8.84,8.96,1.04,174.54,11.93,-36.49,3.30,4.91,11.71
2.27,2,0,0,101282.48,21.15,0.22,4,0.20,-2.70,1.10,-8.35,8.96,1.04,174.47,11.96,-36.68,3.30,4.92,11.70
2.30,2,0,1,101274.70,21.15,0.87,0,0.18,-2.70,1.08,-8.60,9.09,1.34,174.41,12.00,-36.88,3.29,4.91,11.54
2.32,2,0,1,101277.30,21.15,0.65,0,0.19,-2.70,1.09,-8.48,9.02,1.10,174.34,12.03,-37.07,3.30,4.91,11.54
2.34,2,0,1,101277.30,21.15,0.65,0,0.19,-2.69,1.08,-8.48,9.02,1.04,174.27,12.06,-37.26,3.30,4.92,11.52
2.36,2,0,1,101273.83,21.15,0.94,0,0.20,-2.70,1.08,-8.60,9.09,1.10,174.20,12.10,-37.46,3.30,4.91,11.50
2.38,2,0,1,101277.30,21.15,0.65,1,0.19,-2.70,1.09,-8.48,9.02,1.16,174.14,12.13,-37.65,3.29,4.92,11.52
2.40,2,0,1,101275.54,21.16,0.80,0,0.19,-2.70,1.08,-8.60,8.84,1.16,174.07,12.16,-37.84,3.30,4.91,11.65
2.42,2,0,1,101277.30,21.15,0.65,1,0.20,-2.70,1.09,-8.72,9.15,1.16,174.00,12.19,-38.04,3.30,4.92,11.67
2.44,2,0,1,101283.32,21.16,0.15,2,0.18,-2.70,1.09,-8.23,9.02,1.22,173.93,12.23,-38.23,3.30,4.91,11.65
2.46,2,0,1,101275.54,21.16,0.15,3,0.20,-2.69,1.08,-8.48,9.15,0.98,173.86,12.26,-38.42,3.30,4.91,11.63
2.48,2,0,1,101278.13,21.16,0.58,0,0.18,-2.70,1.09,-8.66,9.09,1.10,173.79,12.29,-38.61,3.30,4.91,11.63
2.50,2,0,0,101283.32,21.16,0.15,1,0.19,-2.70,1.09,-8.23,9.09,1.34,173.73,12.32,-38.80,3.30,4.92,11.71
2.52,2,0,0,101282.48,21.15,0.22,2,0.18,-2.70,1.08,-8.66,9.02,1.10,173.66,12.35,-39.00,3.29,4.92,11.70
2.54,2,0,0,101285.08,21.15,0.00,3,0.20,-2.70,1.08,-8.72,9.21,1.10,173.58,12.38,-39.19,3.30,4.91,11.67
2.56,2,0,0,101284.19,21.16,0.08,4,0.20,-2.70,1.09,-8.29,8.90,1.28,173.52,12.40,-39.38,3.30,4.91,11.68
2.58,2,0,0,101277.30,21.15,0.65,0,0.20,-2.69,1.09,-8.48,8.96,1.22,173.45,12.43,-39.57,3.30,4.93,11.70
2.60,2,0,0,101279.89,21.15,0.43,0,0.19,-2.70,1.08,-8.60,9.15,1.22,173.38,12.46,-39.76,3.30,4.91,11.68
2.62,2,0,0,101287.67,21.15,-0.21,1,0.18,-2.70,1.08,-8.35,9.15,1.04,173.30,12.49,-39.95,3.29,4.91,11.71
2.64,2,0,0,101282.48,21.15,0.22,0,0.18,-2.70,1.09,-8.60,9.09,1.04,173.23,12.51,-40.15,3.30,4.91,11.70
2.66,2,0,0,101286.78,21.16,-0.14,1,0.18,-2.70,1.09,-8.66,9.09,1.04,173.16,12.54,-40.34,3.30,4.91,11.68
2.68,2,0,0,101275.54,21.16,0.80,0,0.18,-2.71,1.09,-8.54,9.15,1.16,173.09,12.57,-40.53,3.30,4.91,11.68
2.70,2,0,0,101283.32,21.16,0.36,0,0.19,-2.70,1.09,-8.48,9.02,1.28,173.02,12.59,-40.72,3.30,4.92,11.70
2.73,2,0,0,101275.54,21.16,0.80,0,0.20,-2.70,1.09,-8.29,8.96,1.16,172.95,12.61,-40.91,3.30,4.92,11.70
2.75,2,0,0,101274.70,21.15,0.87,0,0.19,-2.70,1.08,-8.48,8.96,1.04,172.87,12.64,-41.10,3.30,4.91,11.71
2.77,2,0,0,101277.30,21.15,0.65,0,0.19,-2.71,1.08,-8.35,9.15,1.22,172.80,12.66,-41.29,3.30,4.91,11.70
2.79,2,0,0,101279.89,21.15,0.43,1,0.19,-2.70,1.08,-8.54,9.09,1.22,172.73,12.68,-41.48,3.30,4.91,11.55
2.81,2,0,0,101279.00,21.16,0.51,2,0.19,-2.70,1.08,-8.48,9.09,1.10,172.65,12.71,-41.67,3.30,4.91,11.54
2.83,2,0,0,101279.00,21.16,0.51,3,0.20,-2.70,1.09,-8.35,8.90,1.22,172.58,12.73,-41.86,3.30,4.92,11.55
2.86,2,0,0,101284.19,21.16,0.08,4,0.19,-2.70,1.09,-8.54,8.96,1.10,172.51,12.75,-42.05,3.30,4.91,11.39
2.87,2,0,0,101281.59,21.16,0.29,5,0.20,-2.70,1.09,-8.60,8.96,0.98,172.43,12.77,-42.24,3.30,4.91,11.34
2.90,2,0,0,101274.70,21.15,0.87,0,0.18,-2.70,1.08,-8.29,9.09,1.04,172.36,12.79,-42.43,3.30,4.91,11.49
2.92,2,0,0,101284.19,21.16,0.29,1,0.19,-2.70,1.08,-8.66,8.90,1.16,172.28,12.80,-42.62,3.30,4.92,11.49
2.94,2,0,0,101283.32,21.16,0.15,2,0.18,-2.70,1.08,-8.54,9.09,1.16,172.21,12.82,-42.81,3.30,4.92,11.49
2.96,2,0,0,101284.19,21.16,0.08,3,0.19,-2.70,1.09,-8.48,8.96,1.10,172.13,12.84,-43.00,3.30,4.91,11.68
2.98,2,0,0,101274.70,21.15,0.87,0,0.19,-2.70,1.08,-8.41,9.02,1.04,172.06,12.86,-43.19,3.30,4.91,11.68
3.00,2,0,0,101281.59,21.16,0.29,1,0.20,-2.70,1.09,-8.60,8.96,1.28,171.98,12.88,-43.38,3.29,4.91,11.70
3.02,2,0,0,101281.59,21.16,0.29,2,0.19,-2.69,1.09,-8.29,8.90,1.28,171.91,12.89,-43.56,3.30,4.92,11.68
3.04,2,0,0,101284.19,21.16,0.08,3,0.20,-2.69,1.07,-8.60,8.84,1.22,171.84,12.91,-43.75,3.30,4.91,11.70
3.06,2,0,0,101280.72,21.17,0.36,0,0.18,-2.71,1.09,-8.66,8.96,1.10,171.76,12.92,-43.94,3.30,4.91,11.68
3.08,2,0,0,101281.59,21.16,0.29,1,0.19,-2.70,1.09,-8.17,9.02,1.16,171.69,12.94,-44.13,3.30,4.91,11.70
3.10,2,0,0,101283.31,21.17,0.15,2,0.18,-2.70,1.08,-8.41,9.02,1.10,171.61,12.95,-44.31,3.30,4.92,11.68
